osm_id,name,lat,lon,state,amenity,office,social_facility,social_facility_for,addr_street,addr_suburb,addr_postcode,phone,website,email,opening_hours,wheelchair
,W.A. Italian Club,-31.9394726,115.856242,WA,community_centre,,,,,,,,,,,
,Unisson Disability,-33.7067864,150.9397776,NSW,social_facility,,outreach,disability,Cressy Avenue,Beaumont Hills,2155,,https://unissondisability.org.au/community-access-hubs/beaumont-hills/,,,
,Rutherglen Aged care,-36.057538,146.4660819,VIC,social_facility,,group_home,senior,,,,,,,,
,Cornerstone Housing,-34.911206,138.6293685,SA,social_facility,,,underprivileged,Nelson Street,Stepney,5069,+61 8 8165 5300,https://cornerstonehousing.com.au/,,,
,Memorial Hall Mechanics Institute,-38.699135,145.8670973,VIC,community_centre,,,,River Drive,,,,,,,
,United Muslims of Canberra (UMC),-35.2145457,149.1421247,ACT,social_facility,,,,Callan Street,,,,http://umc.org.au,,,
,Everglow Community Care Links Inc,-19.2715615,146.7825565,QLD,social_facility,,nursing_home,senior,,,,,,,,
,Rocherlea Scout Hall,-41.3734267,147.1314419,TAS,community_centre,,,,Ferntree Court,Rocherlea,7248,,,,,
,Blackheath Area Neighbourhood Centre,-33.6333731,150.2854422,NSW,community_centre,,,,,,,,https://banc.org.au/,,,
,Tiraapendi Wodli,-34.8474617,138.5018127,SA,community_centre,,,,,,,,,,,
,Caledonian Hall,-24.858992,152.3701754,QLD,community_centre,,,,,,,,,,,
,Elouera Association,-34.6447571,148.024333,VIC,social_facility,,,,,,,,,,,
,RSL Community Centre,-27.1519302,149.0667194,QLD,community_centre,,,,,,,,,,,
,RSL Community Hall,-27.1519643,149.0667097,QLD,community_centre,,,,,,,,,,,
,Childrens Centre,-27.1519213,149.0666533,QLD,community_centre,,,,,,,,,,,
,The Hub,-28.0366002,148.5810488,QLD,community_centre,,,,,,,,,,,
,Community Hub,-28.6348629,148.8678058,QLD,community_centre,,,,,,,,,,,
,QCWA Thallon-Daymar,-28.6355109,148.8681299,QLD,community_centre,,,,,,,,,,,
,Geebung Meals on Wheels,-27.3679089,153.0421377,QLD,social_facility,,food_bank,,Robinson Road West,Geebung,4034,,,,,
,CWA Garah Rest Room,-29.0748729,149.6340954,QLD,community_centre,,,,Midkin Street,Garah,2405,+61 439 612 305,,lyn.m.ward@outlook.com,,
,The Haymarket Centre,-33.8883929,151.2012646,NSW,social_facility,,shelter,homeless,Regent Street,,,+61 2 9197 9701,https://www.haymarket.org.au/get-help/the-haymarket-centre/,,,
,North Star Memorial Hall,-28.9276765,150.3932549,QLD,community_centre,,,,,,,,,,,
,Australian Red Cross Perth Office,-31.9567261,115.8712686,WA,,charity,,,Goderich Street,East Perth,6004,+61 8 9225 8888,https://www.redcross.org.au/places/offices/perth/,wainfo@redcross.org.au,,
,Cross Street Music Hall,-37.7690223,144.9751092,VIC,community_centre,,,,,,,,,,,
,McLean Care,-29.7730055,151.1120156,NSW,social_facility,,,,,,,,,,,
,Tablelands Community Support,-30.1645831,151.0759562,NSW,social_facility,,outreach,,,,,,,,,
,Grace Munro Centre,-30.1645947,151.0758355,NSW,social_facility,,group_home,senior,Thunderbolts Way,Bundarra,2359,+61 2 6723 7008,https://gracemunro.com.au/,,,
,CWA Bundarra,-30.170948,151.0765541,NSW,community_centre,,,,,,,,,,,
,Elouera Centre,-34.6399781,148.0256143,VIC,social_facility,,,,Wallendoon Street,Cootamundra,2590,+61 2 6942 1505,,,,
,Cootamundra Town Hall,-34.6393485,148.0259383,VIC,community_centre,,,,,,,,,,,
,Soldiers Memorial Hall,-30.2218826,151.6715792,NSW,community_centre,,,,,,,,,,,
,Guyra Nicholii House,-30.2214879,151.6711904,NSW,social_facility,,outreach,,,,,,,,,
,Guyra Neighbourhood Cente,-30.2212237,151.6710912,NSW,community_centre,,,,,,,,,,,
,Rainforest Rescue nursery,-16.2260914,145.4218215,QLD,,ngo,,,Cape Tribulation Road,,,,https://www.rainforestrescue.org.au/,,,
,Cootamundra Youth Hub,-34.6422127,148.0241096,VIC,community_centre,,,,,,,,,,,
,Bogan Gate Memorial Hall,-33.1067984,147.8031288,NSW,community_centre,,,,Lachlan Street,Bogan Gate,2876,,,,,
,Rural Transaction Centre (RTC),-35.088628,144.0349311,VIC,community_centre,,,,,,,,,,,
,Rankins Springs Pioneer Memorial Centre,-33.8421,146.2615794,NSW,community_centre,,,,,,,,,,,
,Rankins Springs War Memorial Hall,-33.8420412,146.261683,NSW,community_centre,,,,,,,,,,,
,Tullibigeal Community Centre,-33.4217558,146.7274239,NSW,community_centre,,,,,,,,,,,
,Youth Advocacy Centre,-27.4727037,153.0169174,QLD,community_centre,,,,Peel Street,South Brisbane,4101,+61 7 3356 1002,https://yac.net.au/,communications@yac.net.au,Mo-Fr 09:00-17:00,
,Stratton Community Centre,-31.8686129,116.0349653,WA,community_centre,,,,Jecks Place,,6056,,http://swan.wa.gov.au,,,
,Richmond Fellowship Queensland,-27.51175,153.0314653,QLD,social_facility,,healthcare,mental_health,Ipswich Road,Annerley,4103,+61 7 3363 2555,https://www.rfq.com.au,annerley@rfq.com.au,Mo-Fr 08:30-16:30,yes
,Able 2,-33.7000327,150.5669911,NSW,social_facility,,office,disabled,,,,+61 2 4760 4642,https://able2.net.au/,,,
,Kurbingui Youth Development Limited,-27.3589783,153.0378738,QLD,community_centre,,,,Zillmere Road,Zillmere,4034,,https://www.kurbingui.org.au,,,
,ONCALL,-37.8265755,145.1013051,VIC,social_facility,,nursing_home,senior,Canterbury Road,Surrey Hills,3127,+61 3 9896 2468,https://www.oncall.com.au/,victoria@oncall.com.au,Mo-Sa 00:00-24:00,
,Rosedale Neighbourhood House,-38.1543742,146.7882616,VIC,community_centre,,,,Cansick Street,Rosedale,3847,,https://nhrosedale.org.au/,,Mo-Fr 09:00-17:00; Sa-Su closed,
,Rosedale Historical Society,-38.1549748,146.788417,VIC,community_centre,,,,Cansick Street,Rosedale,3847,,,,Tu 10:00-12:00,
,Marley St Community Hub,-38.104444,147.0703871,VIC,community_centre,,,,Marley Street,,,,https://marleystch.weebly.com/,,"Mo,We,Fr 08:30-16:00",
,Access Rehabilitation Equipment,-38.0873925,147.0708747,VIC,social_facility,,group_home,senior,Princes Highway,Sale,3850,+61 3 0072 3830,https://www.accessrehabequip.com.au/,,,yes
,Aid & Comfort Support Services Sale,-38.0965914,147.0675092,VIC,social_facility,,group_home,senior,York Street,Sale,3850,,,,,yes
,sale_senior_citizens_centre,-38.1091294,147.0639206,VIC,community_centre,,,,Desailly Street,,,+61 3 5144 3581,,,,
,Wilson Lodge,-38.1105308,147.0806966,VIC,social_facility,,group_home,senior,Guthridge Parade,,,+61 3 5143 8540,https://www.dailycare.com.au/residential-aged-care/in-vic/wilson-lodge-nUol3eVwQJmWH2rC779ueQ,,,yes
,,-38.1057809,147.083582,VIC,social_facility,,group_home,senior,Guthridge Parade,,,+61 3 5144 4484,https://ashleighcommunity.com.au/,,,yes
,Ashleigh House,-38.1057024,147.0851033,VIC,social_facility,,group_home,senior,Bergen Crescent,Sale,3850,,https://ashleighcommunity.com.au/,,,yes
,Sale Elderly Citizens Village,-38.105238,147.0852945,VIC,social_facility,,group_home,senior,Bergen Crescent,,,+61 3 5144 4484,https://www.secvinc.com.au/,,Mo-Fr 08:30-16:30; Sa-Su Closed,yes
,Northwood Park,-38.1036385,147.0889815,VIC,social_facility,,group_home,senior,Stead Street,,,+61 3 5144 4484,https://secvinc.com.au/accommodation/northwood-park-independent-living-units/,,,yes
,,-38.1031643,147.057632,VIC,community_centre,,,,Union Street,,,,https://www.ses.vic.gov.au/,,24/7,
,Mary Field Hall,-38.1039067,147.054502,VIC,community_centre,,,,Pettit Drive,Sale,3850,,,,,
,Unley Community Centre,-34.9500014,138.6051016,SA,community_centre,,,,,,,,,,,
,Blue Mountains Women’s Health and Resource Centre,-33.722787,150.3117909,NSW,social_facility,,,woman,,,,+61 2 4782 5133,https://www.bmwhrc.org/,,,
,Australian Red Cross,-41.1590747,146.1717179,TAS,,charity,,,,,,,,,,
,Junction Neighbourhood Centre,-33.8938399,151.2467085,NSW,community_centre,,,,,,,,https://jnc.org.au,,,
,Lions,-34.9716918,117.3645601,WA,community_centre,,,,,,,,,,,
,Denmark Men's Shed,-34.9719859,117.3648431,WA,community_centre,,,,,,,,,,,
,Home Support Association,-23.3675997,150.4958805,QLD,social_facility,,group_home,,,,,+61 7 4931 8300,https://homesupport.org.au/,hsa@homesupport.org.au,,
,Building Friendships,-31.9711946,116.0570133,WA,community_centre,,,,,,,,https://www.buildingfriendships.com.au/,,,
,Care to Care,-27.4705571,153.1005906,QLD,social_facility,,ambulatory_care,,,,,,,,,
,Gracemere Community Centre,-23.4376073,150.454218,QLD,community_centre,,,,,,,,,,,
,Hallam Community Learning Centre,-37.998427,145.2543842,VIC,community_centre,,,,Kays Avenue,Hallam,3803,,https://hallamclc.com.au/,,,
,Austism Queensland Rockhampton,-23.3741929,150.5534312,QLD,social_facility,,,,Lakes Creek Road,Koongal,4701,+61 7 4923 4800,,,,
,Wallendbeen Memorial Hall,-34.5237756,148.1584,VIC,community_centre,,,,,,,,,,,
,,-32.7008586,151.5075882,NSW,social_facility,,group_home,senior,,,,,,,,
,,-38.3351518,144.3198837,VIC,community_centre,,,,,,,,,,,
,Masonic Hall,-12.4359116,130.8399682,NT,community_centre,,,,,,,,,,,
,Masonic Temple,-34.6381267,148.0261316,VIC,community_centre,,,,,,,,,,,
,Anatolia Cultural Centre,-37.7499532,144.9649565,VIC,community_centre,,,,Sydney Road,,,,,,,
,Medowie Community Centre,-32.7416476,151.8667208,NSW,community_centre,,,,,,,,,,,
,Mission Australia Kings Cross Youth Service,-33.8743102,151.2253268,NSW,social_facility,,,,,,,,https://www.missionaustralia.com.au/find-support/housing-and-homelessness/homelessness-services/inner-city-sydney-homelessness-service-youth/,,,
,Surf Life Saving,-33.7054736,151.2074062,NSW,,charity,,,,,,,,,,
,Young Life,-30.513343,151.680869,NSW,community_centre,,,,Kirkwood Street,,,,https://younglife.org.au/,newengland@younglife.org.au,,
,PCCS Hub1,-28.0385003,153.432753,QLD,social_facility,,advice,mental_health,,,,+61 7 3186 4000,https://www.pccs.org.au/qld/,,,
,PCCS Hub2,-28.0388423,153.4327545,QLD,social_facility,,advice,mental_health,,,,+61 7 3186 4000,https://www.pccs.org.au/qld/,,,
,Chung Wah Society,-12.4624648,130.8445506,NT,,ngo,,,,,,,https://www.chungwahnt.asn.au/,,,
,Aruma Maitland Hub,-32.7327197,151.554817,NSW,social_facility,,,disabled,Elgin Street,,,,https://www.aruma.com.au/,,,
,,-43.3141957,147.0155072,TAS,community_centre,,,,,,,,,,,
,Kyneton Food Bank Op Shop,-37.2503358,144.4532182,VIC,social_facility,,food_bank,,,,,,,,,
,,-38.0128848,140.9602044,VIC,community_centre,,,,,,,,,,,
,St John Youth Services,-34.8447212,138.5051441,SA,community_centre,,,,,,,,,,,
,Dickson Hall,-34.6365081,148.028885,VIC,community_centre,,,,,,,,,,,
,Cootamundra Community Kitchen,-34.6416564,148.0255203,VIC,social_facility,,food_bank,,,,,,,,,
,Berry Men's Shed,-34.773929,150.6983601,NSW,social_facility,,,men,,,,,,,,
,Queensland Show Choir,-27.451221,153.0298136,QLD,community_centre,,,,Gregory Terrace,Bowen Hills,4006,+61 7 3257 4905,,,,
,KYC Consultancy,-27.0980452,152.9483113,QLD,community_centre,,,,,,,,,,,
,Junction 142,-33.7152134,150.3117222,NSW,social_facility,,food_bank,,,,,,,,,
,AUDC Hall,-34.843637,138.6981783,SA,community_centre,,,,,,,,,,,
,NCJWA Vic,-37.8747987,145.0244323,VIC,community_centre,,,,,,,,,,,yes
,Maccabi,-37.8741864,145.0245381,VIC,,ngo,,,,,,,https://maccabi.com.au,,,yes
,Magen David Adom Australia,-37.8743814,145.0245115,VIC,,charity,,,,,,,,,Mo-Th 09:00-15:00,yes
,Multicultural Centre,-31.9314525,115.8571104,WA,community_centre,,,,View Street,,,,,,,yes
,Catalyst Social Centre,-37.7452373,144.9651779,VIC,community_centre,,,,Munro Street,,3058,,https://catalystcentre.net/,,,
,Brazillian Cultural Centre,-33.90705,151.1645862,NSW,community_centre,,,,Victoria Road,,2204,,https://www.instagram.com/brazilianculturalcentre,,,
,Rockhampton Men's Shed,-23.3209198,150.5236051,QLD,community_centre,,,,,,,+61 497 221 121,https://rockhamptonmensshed.org.au/,,Mo-Th 08:00-12:00,
,Winanga-Li,-31.5078551,150.6798804,NSW,community_centre,,,,George Street,Quirindi,2343,,,,,
,We Care Disability Services,-31.5076214,150.6799349,NSW,social_facility,,office,disabled,George Street,Quirindi,2343,,https://www.wecaredisabilityservicesquirindi.com.au/,,,
,The Gables,-31.5088313,150.6787495,NSW,social_facility,,group_home,senior,Church Avenue,Quirindi,2343,,,,,
,Quirindi CWA Rooms,-31.5060403,150.67909,NSW,community_centre,,,,,,,,,,,
,Merriwa CWA,-32.1392059,150.3536425,NSW,community_centre,,,,,,,,,,,
,Denmark Community Resource Centre,-34.9581665,117.3534196,WA,community_centre,,,,Strickland Street,,,,,,,yes
,Canberra Airport Gate 4,-35.303776,149.1849646,ACT,community_centre,,,,,,,,,,,
,CWA Rylestone,-32.7973916,149.9699988,NSW,community_centre,,,,,,,,,,,
,Wattle Tree-House,-33.7042785,149.8595779,NSW,social_facility,,outreach,homeless,Oberon Street,Oberon,2787,,,,,
,Grabben Gubben Community Hall,-34.5413754,149.3941424,VIC,community_centre,,,,,,,,,,,
,Nangus Public Hall,-35.0524381,147.9015755,VIC,community_centre,,,,,,,,,,,
,OzHarvest,-37.8300428,144.9384009,VIC,social_facility,,food_bank,,Bertie Street,Port Melbourne,,,https://www.ozharvest.org/,,,
,Mitcham Community Centre,-34.9764474,138.6091879,SA,community_centre,,,,,,,,,,,
,Willalooka Hall,-36.3916155,140.350256,SA,community_centre,,,,,,,,,,,
,Oura Hall,-35.1079099,147.5356846,VIC,community_centre,,,,,,,,,,,
,Baptist Care,-35.154627,147.3676993,VIC,social_facility,,group_home,senior,,,,,,,,
,Kurrajong,-35.1543062,147.3749128,VIC,social_facility,,outreach,disabled,,,,,https://www.kurrajong.com.au,,,
,CWA Oaklands,-35.5576088,146.1654631,VIC,community_centre,,,,,,,,,,,
,National Care Society,-16.913976,145.7641081,QLD,social_facility,,assisted_living,senior,,,,,,,,
,Murrumbidgee Landcare Inc.,-34.7437414,146.5535135,VIC,,ngo,,,,,,,,,,
,Kurrajong,-34.7425743,146.5541116,VIC,social_facility,,,disabled,,,,,,,,
,CWA Murrami,-34.4260977,146.3042893,VIC,community_centre,,,,,,,,,,,
,Bauhinia House,-23.3593263,150.5303088,QLD,community_centre,,,,Berserker Street,,,,https://www.rockhamptonregion.qld.gov.au/FacilitiesRecreation/Parks-Open-Spaces/Book-a-Park/Venues-and-Parks-for-Hire/Bauhinia-House,,,
,Yanco Hall,-34.6036152,146.4094156,VIC,community_centre,,,,,,,,,,,
,Ariah Park Memorial Hall,-34.3478968,147.2199874,VIC,community_centre,,,,,,,,,,,
,CWA Ariah Park,-34.3478034,147.2203338,VIC,community_centre,,,,,,,,,,,
,Studio Hall,-37.8346488,144.9571138,VIC,community_centre,,,,Dorcas Street,,,,https://www.studiohallsouthmelbourne.com.au/,,,
,CWA Quandialla,-34.0118242,147.7927873,VIC,community_centre,,,,,,,,,,,
,Caragabal Memorial Hall,-33.8434482,147.7402951,NSW,community_centre,,,,,,,,,,,
,Gracemere Men's Shed,-23.4433319,150.4515217,QLD,community_centre,,,,,,,+61 7 4839 7408,https://www.gracemeremensshed.org.au/,,,
,Cumnock Memorial Hall,-32.9293635,148.7539812,NSW,community_centre,,,,Obley Street,Cumnock,2867,,,,,
,CWA Cumnock,-32.9297999,148.754016,NSW,community_centre,,,,,,,,,,,
,Calliungal Youth Centre,-23.6436164,150.3832497,QLD,community_centre,,,,,,,,,,,
,Being Mentors,-16.9258514,145.7742759,QLD,social_facility,,assisted_living,senior,,,,,,,,
,Australian Unity Homecare Service,-29.7734648,151.1125587,NSW,social_facility,,assisted_living,,,,,,,,,
,Naradhan Public Hall,-33.614755,146.3245709,NSW,community_centre,,,,,,,,,,,
,Animal Welfare League,-29.7376361,151.7358639,NSW,,ngo,,,,,,,,,,
,Communicare,-31.9477293,115.8621208,WA,,charity,,,Aberdeen Street,,,,,,Mo-Fr 09:00-17:00,yes
,Glen Innes Family & Youth Support Services Inc.,-29.7371083,151.7377046,NSW,social_facility,,,,Meade Street,Glen Innes,2370,+61 2 6732 3073,,,,
,CPL North Rockhampton,-23.3672043,150.5210343,QLD,social_facility,,,disabled,,,,,https://www.cpl.org.au/our-locations/rockhampton,,,
,Eatonsville Hall,-29.6378229,152.8321994,NSW,community_centre,,,,,,,,,,,
,Summerland Support Services,-28.8646865,153.0474649,QLD,social_facility,,,,,,,,,,,
,Buyinbin Aboriginal Corporation,-28.8637975,153.0480024,QLD,,ngo,,,,,,,,,,
,Boonah Cultural Centre,-27.9986668,152.6816444,QLD,community_centre,,,,,,,,,,,
,The Hub,-27.7172064,151.6305722,QLD,social_facility,,,disabled,,,,,,,,
,Annie's House,-27.7157072,151.6344927,QLD,social_facility,,,disabled,,,,,,,,
,Sondrio 67 Creators Collective,-27.7156134,151.6348484,QLD,social_facility,,,,,,,,,,,
,Irongate Hall,-27.6265616,151.519565,QLD,community_centre,,,,,,,,,,,
,QCWA Tara,-27.277282,150.4594999,QLD,community_centre,,,,,,,,,,,
,Tara Neighbourhood Centre,-27.2764584,150.4567556,QLD,community_centre,,,,,,,,,,,
,Goolburra,-28.0356835,148.5828218,QLD,social_facility,,,family;child,,,,,,,,
,St George Aboriginal Business Centre,-28.0351088,148.5791726,QLD,community_centre,,,,St George Terrace,St George,4487,,,,,
,St George Aboriginal Housing Company,-28.0351241,148.579209,QLD,,ngo,,,,,,+61 7 4625 4160,,,,
,St George Aboriginal Housing Company,-28.0351627,148.5790443,QLD,,ngo,,,,,,+61 7 4625 4160,,,,
,Indigicare Connect,-28.035278,148.5787978,QLD,social_facility,,,disabled,,,,+61 7 4625 1742,,,,
,Tabi Gallery,-34.9298393,138.6089097,SA,community_centre,,,,Angas Street,Adelaide,5000,,https://tabi.gallery/,,,
,MacKillop Family Services,-29.427922,147.9782174,NSW,social_facility,,,,,,,,,,,
,Barriekneal Housing & Community Ltd,-29.4298499,147.9803535,NSW,social_facility,,,,Opal Street,Lightning Ridge,2834,+61 2 6829 0356,,,,
,Mission Australia,-29.4308047,147.9821529,NSW,social_facility,,,,,,,,,,,
,Chaffey Community Centre,-34.1736268,140.7408575,SA,community_centre,,,,Nineteenth Street,Renmark,5341,,https://communitybridgingservices.org.au/chaffey/,,Mo-Fr 09:00-15:00,
,Murrin Bridge Local Aboriginal Lands Council,-33.2983974,146.3751028,NSW,,ngo,,,,,,,,,,
,Lake Cargelligo Community Hub,-33.298985,146.3743332,NSW,community_centre,,,,,,,,,,,
,Naradhan RSL Hall,-33.6151776,146.3245694,NSW,community_centre,,,,,,,,,,,
,Weethalle RSL Hall,-33.8754858,146.6207414,NSW,community_centre,,,,,,,,,,,
,Food Care,-34.4482384,147.5345404,VIC,social_facility,,food_bank,,,,,,,,,
,Temora Community Centre,-34.4502095,147.5353878,VIC,community_centre,,,,,,,,,,,
,Temora Men's Shed,-34.4579879,147.5366628,VIC,community_centre,,,,,,,,,,,
,Boorowa Community Landcare Group,-34.4371083,148.7182406,VIC,,ngo,,,,,,,,,,
,Vinnies,-34.4363531,148.7162909,VIC,,charity,,,,,,,,,,
,Beaconsfield war memorial community center,-41.2028462,146.8187393,TAS,community_centre,,,,,,,,,,,
,Social House,-27.7175063,153.2024833,QLD,social_facility,,outreach,,,,,,,,,yes
,CWA Woodstock,-33.7444226,148.8499416,NSW,community_centre,,,,Rankin Street,Woodstock,2793,,,,,
,CWA Carcour-Mandurama,-33.6513864,149.0716669,NSW,community_centre,,,,Olive Street,Mandurama,2792,,,,,
,Neville Hall,-33.7105271,149.2149825,NSW,community_centre,,,,,,,,,,,
,Barry Community Hall,-33.6464257,149.2718301,NSW,community_centre,,,,,,,,,,,
,Newbridge Community Hall,-33.5862892,149.3638548,NSW,community_centre,,,,,,,,,,,
,Hargraves Hall,-32.7864482,149.4629877,NSW,community_centre,,,,,,,,,,,
,Binnaway Men's Shed,-31.5513779,149.3768934,NSW,community_centre,,,,,,,,,,,
,Blue Care,-17.9263131,145.9246353,QLD,social_facility,,ambulatory_care,,,,,,,,,
,Elephant in the Room,-31.2740044,149.2786097,NSW,social_facility,,,disabled,Little Timor Street,Coonabarabran,2357,,https://elephantintheroom.net.au/,,,
,The Baradine Rusty Club,-30.9484347,149.0662254,NSW,community_centre,,,,Lachlan Street,Baradine,2396,,https://mensshed.org/sheds/the-baradine-rusty-club-inc/,,,
,,-30.9495251,149.0682351,NSW,community_centre,,,,,,,,,,,
,Baradine & District Soldier Memorial Hall,-30.9498546,149.0694223,NSW,community_centre,,,,,,,,,,,
,Bugalidie Memorial Hall,-31.1224572,149.110882,NSW,community_centre,,,,,,,,,,,
,Gwabegar Community Hall,-30.6058356,148.9713032,NSW,community_centre,,,,,,,,,,,
,Gwabegar Community Link Centre,-30.6059468,148.9713395,NSW,community_centre,,,,,,,,,,,
,RTC,-30.6058958,148.971491,NSW,community_centre,,,,,,,,,,,
,Baan Baa Hall,-30.5981354,149.9529399,NSW,community_centre,,,,,,,+61 2 6794 4712,,,,
,Boggabri Women's Shed,-30.7047216,150.0441598,NSW,community_centre,,,,,,,,,,,
,Boggabri Multiservice Outlet,-30.7045579,150.0438118,NSW,social_facility,,,,,,,,,,,
,Carroll Progress Association,-30.9846616,150.4471112,NSW,community_centre,,,,,,,,,,,
,Cootamundra Community Health Centre,-34.6425151,148.0223306,VIC,social_facility,,ambulatory_care,,,,,,,,,
